10.0.12.233,10.2.22.54,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.95%, eSim(10)=100.00%
10.0.12.233,10.2.22.54,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.2.40.176,10.3.126.174,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=99.90%, eSim(10)=100.00%
10.0.1.47,10.0.3.74,,,, eSim(0.1)=99.65%, eSim(>=0.1)=0.35%, eSim(0.0001)=99.30%, eSim(10)=100.00%
10.0.60.216,10.2.130.248,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=90.35%, eSim(10)=100.00%
10.0.6.121,10.0.143.72,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.65%, eSim(10)=100.00%
10.0.6.121,10.0.143.72,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.6.121,10.0.143.72,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.8.218,10.0.19.166,,,, eSim(0.1)=99.55%, eSim(>=0.1)=0.45%, eSim(0.0001)=98.05%, eSim(10)=100.00%
10.1.163.152,10.2.172.4,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=92.15%, eSim(10)=100.00%
10.0.6.195,10.0.73.206,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=97.90%, eSim(10)=100.00%
10.3.78.124,10.5.84.180,,,, eSim(0.1)=99.60%, eSim(>=0.1)=0.40%, eSim(0.0001)=99.20%, eSim(10)=100.00%
10.0.4.251,10.0.4.252,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.35%, eSim(10)=100.00%
10.0.8.37,10.0.251.190,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=99.85%, eSim(10)=100.00%
10.0.76.48,10.2.110.91,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=97.90%, eSim(10)=100.00%
10.0.99.186,10.4.106.201,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.90%, eSim(10)=100.00%
10.0.5.169,10.1.86.90,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=96.50%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=99.70%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=99.70%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.60%, eSim(>=0.1)=0.40%, eSim(0.0001)=99.00%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=99.30%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.65%, eSim(>=0.1)=0.35%, eSim(0.0001)=98.85%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=99.70%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.60%, eSim(>=0.1)=0.40%, eSim(0.0001)=98.95%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=99.60%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=99.70%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=99.60%, eSim(10)=100.00%
10.0.2.53,10.1.27.100,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=99.70%, eSim(10)=100.00%
10.0.0.75,10.1.183.11,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=99.20%, eSim(10)=100.00%
10.0.5.107,10.0.34.146,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.85%, eSim(10)=99.95%
10.0.5.107,10.0.34.146,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.95%, eSim(10)=99.95%
10.0.5.107,10.0.34.146,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.95%, eSim(10)=99.95%
10.0.5.107,10.0.34.146,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.31.227,10.1.196.100,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.80%, eSim(10)=100.00%
10.0.0.108,10.2.108.55,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=87.99%, eSim(10)=100.00%
10.0.0.108,10.2.108.55,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=90.45%, eSim(10)=100.00%
10.0.0.108,10.2.108.55,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=93.40%, eSim(10)=100.00%
10.0.0.108,10.2.108.55,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=92.55%, eSim(10)=100.00%
10.0.0.108,10.2.108.55,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=95.75%, eSim(10)=100.00%
10.0.0.108,10.2.108.55,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=93.40%, eSim(10)=100.00%
10.0.0.108,10.2.108.55,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=91.70%, eSim(10)=100.00%
10.0.0.108,10.2.108.55,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=93.00%, eSim(10)=100.00%
10.0.0.108,10.2.108.55,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=93.05%, eSim(10)=100.00%
10.0.0.108,10.2.108.55,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=90.05%, eSim(10)=100.00%
10.0.39.133,10.2.113.124,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=99.20%, eSim(10)=100.00%
10.0.251.57,10.4.168.99,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=98.60%, eSim(10)=100.00%
10.0.20.21,10.1.32.245,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.30%, eSim(10)=100.00%
10.0.20.21,10.1.32.245,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.20%, eSim(10)=100.00%
10.0.179.115,10.1.139.46,,,, eSim(0.1)=99.65%, eSim(>=0.1)=0.35%, eSim(0.0001)=98.10%, eSim(10)=100.00%
10.0.4.172,10.2.36.60,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=93.05%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=93.00%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=89.44%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=92.15%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=95.00%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=94.90%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=89.99%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=91.15%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=97.55%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=91.35%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=87.14%, eSim(10)=100.00%
10.0.0.108,10.1.157.108,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=90.95%, eSim(10)=100.00%
10.0.78.194,10.2.55.195,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=86.29%, eSim(10)=100.00%
10.0.0.133,10.0.0.134,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=98.60%, eSim(10)=100.00%
10.0.0.133,10.0.0.134,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=98.60%, eSim(10)=100.00%
10.0.0.75,10.0.1.11,,,, eSim(0.1)=99.70%, eSim(>=0.1)=0.30%, eSim(0.0001)=97.75%, eSim(10)=100.00%
10.0.2.12,10.1.130.196,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=97.40%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=91.50%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=93.30%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=93.45%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=94.25%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=94.10%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=91.10%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=91.60%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=91.35%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=92.55%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=90.60%, eSim(10)=100.00%
10.0.0.29,10.2.251.141,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=89.59%, eSim(10)=100.00%
10.0.7.157,10.3.27.17,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=84.54%, eSim(10)=100.00%
10.3.40.188,10.3.129.93,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.80%, eSim(10)=100.00%
10.3.40.188,10.3.129.93,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=99.90%, eSim(10)=100.00%
10.2.1.27,10.4.34.167,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=91.10%, eSim(10)=100.00%
10.0.30.68,10.2.39.168,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.80%, eSim(10)=100.00%
10.1.222.191,10.1.247.87,,,, eSim(0.1)=99.60%, eSim(>=0.1)=0.40%, eSim(0.0001)=98.80%, eSim(10)=100.00%
10.0.60.216,10.2.70.244,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=93.85%, eSim(10)=100.00%
10.0.1.174,10.2.184.142,,,, eSim(0.1)=99.45%, eSim(>=0.1)=0.55%, eSim(0.0001)=98.60%, eSim(10)=100.00%
10.1.66.210,10.2.64.228,,,, eSim(0.1)=99.65%, eSim(>=0.1)=0.35%, eSim(0.0001)=98.30%, eSim(10)=100.00%
10.0.0.29,10.0.34.55,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=91.30%, eSim(10)=100.00%
10.0.0.29,10.0.34.55,,,, eSim(0.1)=99.65%, eSim(>=0.1)=0.35%, eSim(0.0001)=92.15%, eSim(10)=100.00%
10.0.0.29,10.0.34.55,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=90.25%, eSim(10)=100.00%
10.0.12.233,10.1.31.179,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.80%, eSim(10)=100.00%
10.0.2.107,10.0.217.178,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.9.70,10.2.100.193,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=95.50%, eSim(10)=100.00%
10.0.8.225,10.3.93.81,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=95.60%, eSim(10)=100.00%
10.0.0.126,10.0.34.146,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=99.10%, eSim(10)=100.00%
10.3.78.124,10.4.96.5,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=99.70%, eSim(10)=100.00%
10.3.78.124,10.4.96.5,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=99.75%, eSim(10)=100.00%
10.0.28.247,10.1.174.161,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=93.70%, eSim(10)=100.00%
10.0.32.144,10.1.163.6,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=98.90%, eSim(10)=100.00%
10.0.2.54,10.3.151.225,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=91.65%, eSim(10)=100.00%
10.1.94.86,10.4.96.241,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=97.95%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=87.14%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=99.65%, eSim(>=0.1)=0.35%, eSim(0.0001)=92.70%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=92.30%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=90.80%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=93.75%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=91.30%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=91.65%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=92.55%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=90.70%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=88.14%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=85.49%, eSim(10)=100.00%
10.0.0.108,10.1.122.56,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=89.19%, eSim(10)=100.00%
10.1.210.110,10.2.33.106,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=98.85%, eSim(10)=100.00%
10.0.78.194,10.4.129.148,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=85.54%, eSim(10)=100.00%
10.0.78.194,10.4.129.148,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=84.34%, eSim(10)=100.00%
10.0.78.194,10.4.129.148,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=87.54%, eSim(10)=100.00%
10.0.0.29,10.0.108.116,,,, eSim(0.1)=99.65%, eSim(>=0.1)=0.35%, eSim(0.0001)=91.50%, eSim(10)=100.00%
10.0.0.29,10.0.108.116,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=91.65%, eSim(10)=100.00%
10.0.0.29,10.0.108.116,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=91.45%, eSim(10)=100.00%
10.0.0.29,10.0.108.116,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=91.80%, eSim(10)=100.00%
10.0.0.29,10.0.108.116,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=87.79%, eSim(10)=100.00%
10.0.0.42,10.0.28.101,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=99.60%, eSim(10)=100.00%
10.0.236.113,10.2.86.7,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.80%, eSim(10)=100.00%
10.1.121.4,10.1.212.239,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.25%, eSim(10)=100.00%
10.1.121.4,10.1.212.239,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=99.15%, eSim(10)=100.00%
10.0.0.75,10.1.168.51,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.90%, eSim(10)=100.00%
10.0.0.75,10.1.168.51,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=99.95%, eSim(10)=100.00%
10.0.0.233,10.0.36.174,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=99.70%, eSim(10)=99.95%
10.0.111.89,10.4.75.21,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.90%, eSim(10)=100.00%
10.2.38.7,10.3.78.124,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.85%, eSim(10)=100.00%
10.0.0.85,10.0.164.129,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=76.49%, eSim(10)=100.00%
10.0.32.144,10.4.99.185,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=98.50%, eSim(10)=100.00%
10.0.25.159,10.2.203.181,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.25.159,10.2.203.181,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.25.159,10.2.203.181,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.54.114,10.4.110.66,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=99.50%, eSim(10)=100.00%
10.1.238.124,10.3.6.100,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.35%, eSim(10)=100.00%
10.0.2.137,10.1.172.216,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.2.137,10.1.172.216,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.95%, eSim(10)=100.00%
10.0.0.75,10.0.12.106,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=93.40%, eSim(10)=100.00%
10.0.152.183,10.2.45.84,,,, eSim(0.1)=99.65%, eSim(>=0.1)=0.35%, eSim(0.0001)=98.55%, eSim(10)=100.00%
10.0.77.191,10.2.237.211,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=98.30%, eSim(10)=100.00%
10.1.66.210,10.2.64.228,,,, eSim(0.1)=99.65%, eSim(>=0.1)=0.35%, eSim(0.0001)=98.30%, eSim(10)=100.00%
10.0.0.75,10.1.243.67,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.0.75,10.1.243.67,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.0.27,10.0.5.160,,,, eSim(0.1)=99.50%, eSim(>=0.1)=0.50%, eSim(0.0001)=99.10%, eSim(10)=100.00%
10.0.8.37,10.0.16.61,,,, eSim(0.1)=99.50%, eSim(>=0.1)=0.50%, eSim(0.0001)=98.10%, eSim(10)=100.00%
10.0.8.37,10.0.16.61,,,, eSim(0.1)=99.60%, eSim(>=0.1)=0.40%, eSim(0.0001)=98.30%, eSim(10)=100.00%
10.0.8.37,10.0.16.61,,,, eSim(0.1)=99.45%, eSim(>=0.1)=0.55%, eSim(0.0001)=98.70%, eSim(10)=100.00%
10.0.0.75,10.4.145.111,,,, eSim(0.1)=99.70%, eSim(>=0.1)=0.30%, eSim(0.0001)=94.65%, eSim(10)=100.00%
10.0.13.62,10.0.16.98,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=99.80%, eSim(10)=100.00%
10.0.8.70,10.1.47.104,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=99.70%, eSim(10)=100.00%
10.0.0.34,10.1.69.22,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=99.70%, eSim(10)=100.00%
10.0.0.34,10.1.69.22,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=100.00%, eSim(10)=100.00%
10.0.10.255,10.3.74.18,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=99.80%, eSim(10)=100.00%
10.0.10.255,10.3.74.18,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.90%, eSim(10)=100.00%
10.0.10.255,10.3.74.18,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.90%, eSim(10)=100.00%
10.0.0.5,10.0.4.218,,,, eSim(0.1)=99.80%, eSim(>=0.1)=0.20%, eSim(0.0001)=99.30%, eSim(10)=100.00%
10.2.96.86,10.2.118.150,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=98.75%, eSim(10)=100.00%
10.0.4.41,10.1.204.121,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=99.70%, eSim(10)=100.00%
10.0.64.50,10.0.154.201,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=96.15%, eSim(10)=100.00%
10.0.0.108,10.2.132.231,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=84.49%, eSim(10)=100.00%
10.0.54.114,10.1.129.71,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=89.39%, eSim(10)=100.00%
10.0.54.114,10.1.129.71,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=91.40%, eSim(10)=100.00%
10.0.54.114,10.1.129.71,,,, eSim(0.1)=99.60%, eSim(>=0.1)=0.40%, eSim(0.0001)=90.40%, eSim(10)=100.00%
10.0.54.114,10.1.129.71,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=87.64%, eSim(10)=100.00%
10.0.54.114,10.1.129.71,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=82.24%, eSim(10)=100.00%
10.0.0.78,10.1.57.12,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=97.30%, eSim(10)=100.00%
10.0.14.211,10.1.78.69,,,, eSim(0.1)=99.40%, eSim(>=0.1)=0.60%, eSim(0.0001)=98.85%, eSim(10)=100.00%
10.1.92.89,10.2.201.181,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=99.55%, eSim(10)=100.00%
10.1.92.89,10.2.201.181,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=99.65%, eSim(10)=100.00%
10.0.0.75,10.3.129.195,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=99.60%, eSim(10)=100.00%
10.0.62.46,10.2.205.23,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=86.39%, eSim(10)=100.00%
10.0.62.46,10.2.205.23,,,, eSim(0.1)=99.85%, eSim(>=0.1)=0.15%, eSim(0.0001)=88.54%, eSim(10)=100.00%
10.0.5.64,10.0.8.218,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=91.80%, eSim(10)=100.00%
10.0.8.37,10.0.47.49,,,, eSim(0.1)=99.65%, eSim(>=0.1)=0.35%, eSim(0.0001)=99.35%, eSim(10)=100.00%
10.0.41.57,10.2.202.63,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=85.29%, eSim(10)=100.00%
10.0.169.68,10.2.172.160,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=96.85%, eSim(10)=100.00%
10.0.12.186,10.0.46.176,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=93.25%, eSim(10)=100.00%
10.0.12.186,10.0.46.176,,,, eSim(0.1)=99.75%, eSim(>=0.1)=0.25%, eSim(0.0001)=95.30%, eSim(10)=100.00%
10.0.0.108,10.2.12.200,,,, eSim(0.1)=99.70%, eSim(>=0.1)=0.30%, eSim(0.0001)=92.65%, eSim(10)=100.00%
10.0.0.108,10.2.12.200,,,, eSim(0.1)=99.90%, eSim(>=0.1)=0.10%, eSim(0.0001)=91.15%, eSim(10)=100.00%
10.0.0.108,10.2.12.200,,,, eSim(0.1)=99.95%, eSim(>=0.1)=0.05%, eSim(0.0001)=93.30%, eSim(10)=100.00%
10.0.0.108,10.2.12.200,,,, eSim(0.1)=100.00%, eSim(>=0.1)=0.00%, eSim(0.0001)=89.84%, eSim(10)=100.00%
