ip.proto,ipv6.nxt,frame.number,frame.time_relative,frame.len,frame.cap_len,eth.src,eth.dst,ip.src,ip.dst,ipv6.src,ipv6.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport
"6",,"1","0.000000000","66","66","00:00:5e:00:01:01","00:1c:c0:29:60:d5","143.93.247.87","91.121.132.198",,,"64895","9999",,
"6",,"2","0.000065000","66","66","00:1c:c0:29:60:d5","00:00:5e:00:01:01","91.121.132.198","143.93.247.87",,,"9999","64895",,
"6",,"3","0.010646000","60","60","00:00:5e:00:01:01","00:1c:c0:29:60:d5","143.93.247.87","91.121.132.198",,,"64895","9999",,
"6",,"4","0.071980000","66","66","00:00:5e:00:01:01","00:1c:c0:29:60:d5","143.93.247.87","91.121.132.198",,,"64895","9999",,
"6",,"5","0.072008000","54","54","00:1c:c0:29:60:d5","00:00:5e:00:01:01","91.121.132.198","143.93.247.87",,,"9999","64895",,
"6",,"6","0.134912000","66","66","00:00:5e:00:01:01","00:1c:c0:29:60:d5","143.93.247.87","91.121.132.198",,,"64895","9999",,
"6",,"7","0.134928000","54","54","00:1c:c0:29:60:d5","00:00:5e:00:01:01","91.121.132.198","143.93.247.87",,,"9999","64895",,
"6",,"8","0.197639000","66","66","00:00:5e:00:01:01","00:1c:c0:29:60:d5","143.93.247.87","91.121.132.198",,,"64895","9999",,
"6",,"9","0.197658000","54","54","00:1c:c0:29:60:d5","00:00:5e:00:01:01","91.121.132.198","143.93.247.87",,,"9999","64895",,
"6",,"10","0.258032000","66","66","00:00:5e:00:01:01","00:1c:c0:29:60:d5","143.93.247.87","91.121.132.198",,,"64895","9999",,
"6",,"11","0.258049000","54","54","00:1c:c0:29:60:d5","00:00:5e:00:01:01","91.121.132.198","143.93.247.87",,,"9999","64895",,
"6",,"12","0.320758000","66","66","00:00:5e:00:01:01","00:1c:c0:29:60:d5","143.93.247.87","91.121.132.198",,,"64895","9999",,
"6",,"13","0.320790000","54","54","00:1c:c0:29:60:d5","00:00:5e:00:01:01","91.121.132.198","143.93.247.87",,,"9999","64895",,
"6",,"14","0.441502000","66","66","00:00:5e:00:01:01","00:1c:c0:29:60:d5","143.93.247.87","91.121.132.198",,,"64895","9999",,
"6",,"15","0.441518000","54","54","00:1c:c0:29:60:d5","00:00:5e:00:01:01","91.121.132.198","143.93.247.87",,,"9999","64895",,
"6",,"16","0.563330000","66","66","00:00:5e:00:01:01","00:1c:c0:29:60:d5","143.93.247.87","91.121.132.198",,,"64895","9999",,
"6",,"17","0.563350000","54","54","00:1c:c0:29:60:d5","00:00:5e:00:01:01","91.121.132.198","143.93.247.87",,,"9999","64895",,
"6",,"18","0.686798000","66","66","00:00:5e:00:01:01","00:1c:c0:29:60:d5","143.93.247.87","91.121.132.198",,,"64895","9999",,
"6",,"19","0.686813000","54","54","00:1c:c0:29:60:d5","00:00:5e:00:01:01","91.121.132.198","143.93.247.87",,,"9999","64895",,
